CustomerKey,Region,Model,IncomeGroup,FreqBuy
18262,Pacific,Road Tire Tube,Moderate,1
18268,Pacific,Road Tire Tube,Moderate,1
18269,Pacific,Road Tire Tube,Moderate,1
18279,Pacific,Road Tire Tube,Moderate,1
18285,Pacific,Road Tire Tube,Moderate,1
18286,Pacific,Road Tire Tube,Moderate,1
18305,Pacific,Road Tire Tube,Moderate,1
18320,North America,Road Tire Tube,Low,1
18333,Pacific,Road Tire Tube,Low,1
18443,Pacific,Road Tire Tube,Low,1
18444,Pacific,Road Tire Tube,Low,1
18450,Pacific,Road Tire Tube,Low,1
18451,Pacific,Road Tire Tube,Low,1
18457,Pacific,Road Tire Tube,Low,1
18562,North America,Road Tire Tube,Moderate,1
18565,North America,Road Tire Tube,Moderate,1
18568,North America,Road Tire Tube,Moderate,1
18616,North America,Road Tire Tube,Moderate,1
18619,Europe,Road Tire Tube,Moderate,1
18636,Europe,Road Tire Tube,Moderate,1
18732,Pacific,Road Tire Tube,Low,1
18741,Pacific,Road Tire Tube,Low,1
18748,Pacific,Road Tire Tube,Low,1
18749,North America,Road Tire Tube,Low,1
18759,North America,Road Tire Tube,Low,1
18762,North America,Road Tire Tube,Moderate,1
18802,North America,Road Tire Tube,Moderate,1
18982,North America,Road Tire Tube,Moderate,1
18998,North America,Road Tire Tube,Moderate,1
19002,North America,Road Tire Tube,Moderate,1
19003,North America,Road Tire Tube,Moderate,1
19004,North America,Road Tire Tube,Moderate,1
19112,North America,Road Tire Tube,Moderate,1
19120,North America,Road Tire Tube,Moderate,1
19146,North America,Road Tire Tube,Moderate,1
19176,Europe,Road Tire Tube,Low,1
19188,Europe,Road Tire Tube,Low,1
19217,North America,Road Tire Tube,Low,1
19220,North America,Road Tire Tube,Low,1
14096,North America,Road Tire Tube,Low,1
14126,Pacific,Road Tire Tube,Low,1
14156,Europe,Road Tire Tube,Low,1
14160,Europe,Road Tire Tube,Moderate,1
14177,Europe,Road Tire Tube,High,1
14178,Europe,Road Tire Tube,High,1
14179,Europe,Road Tire Tube,High,1
14185,Europe,Road Tire Tube,High,1
14186,Europe,Road Tire Tube,High,1
14187,Europe,Road Tire Tube,High,1
14190,Europe,Road Tire Tube,High,1
14203,Europe,Road Tire Tube,High,1
14206,Europe,Road Tire Tube,High,1
14233,Pacific,Road Tire Tube,High,1
14265,North America,Road Tire Tube,Low,1
14272,North America,Road Tire Tube,Low,1
14274,North America,Road Tire Tube,Moderate,1
14278,Pacific,Road Tire Tube,High,1
14282,North America,Road Tire Tube,Low,1
14311,Pacific,Road Tire Tube,High,1
14313,Pacific,Road Tire Tube,Moderate,1
14314,Pacific,Road Tire Tube,High,1
14317,Pacific,Road Tire Tube,High,1
14319,Pacific,Road Tire Tube,High,1
14320,Pacific,Road Tire Tube,High,1
14328,North America,Road Tire Tube,Low,1
14341,North America,Road Tire Tube,Low,1
14363,North America,Road Tire Tube,Moderate,1
14517,Pacific,Road Tire Tube,Low,1
14521,Pacific,Road Tire Tube,Low,1
14533,Europe,Road Tire Tube,Low,1
14561,North America,Road Tire Tube,Moderate,1
14574,North America,Road Tire Tube,Moderate,1
14611,North America,Road Tire Tube,Moderate,1
14632,North America,Road Tire Tube,Moderate,1
14669,Pacific,Road Tire Tube,High,1
14674,Pacific,Road Tire Tube,High,1
14677,Pacific,Road Tire Tube,High,1
14678,Pacific,Road Tire Tube,High,1
14679,Pacific,Road Tire Tube,High,1
14680,Pacific,Road Tire Tube,High,1
14684,Pacific,Road Tire Tube,Moderate,1
14715,Europe,Road Tire Tube,Moderate,1
14724,North America,Road Tire Tube,Moderate,1
14725,North America,Road Tire Tube,Moderate,1
14730,North America,Road Tire Tube,Low,1
14815,Europe,Road Tire Tube,Moderate,1
14816,Europe,Road Tire Tube,Moderate,1
14817,Europe,Road Tire Tube,Moderate,1
14853,Pacific,Road Tire Tube,Low,1
14854,Pacific,Road Tire Tube,Low,1
14884,North America,Road Tire Tube,Low,1
14904,North America,Road Tire Tube,Moderate,1
14906,North America,Road Tire Tube,Moderate,1
14962,Europe,Road Tire Tube,Moderate,1
15008,North America,Road Tire Tube,Moderate,1
15019,Pacific,Road Tire Tube,Low,1
15020,Pacific,Road Tire Tube,Low,1
15037,Pacific,Road Tire Tube,Low,1
15044,Pacific,Road Tire Tube,Low,1
15098,Europe,Road Tire Tube,High,1
15102,Europe,Road Tire Tube,High,1
15108,Europe,Road Tire Tube,High,1
15123,Pacific,Road Tire Tube,High,1
15131,Pacific,Road Tire Tube,High,1
15132,Pacific,Road Tire Tube,High,1
15138,Pacific,Road Tire Tube,High,1
15141,Pacific,Road Tire Tube,High,1
15146,Pacific,Road Tire Tube,High,1
15149,Pacific,Road Tire Tube,High,1
15212,Pacific,Road Tire Tube,Moderate,1
15222,Pacific,Road Tire Tube,High,1
15230,Pacific,Road Tire Tube,High,1
15231,Pacific,Road Tire Tube,High,1
15235,Pacific,Road Tire Tube,Moderate,1
15237,Pacific,Road Tire Tube,High,1
15238,Pacific,Road Tire Tube,High,1
15239,Pacific,Road Tire Tube,High,1
15240,Pacific,Road Tire Tube,Moderate,1
15241,Pacific,Road Tire Tube,Moderate,1
15244,North America,Road Tire Tube,Low,1
15251,North America,Road Tire Tube,Low,1
15435,Pacific,Road Tire Tube,Low,1
15468,North America,Road Tire Tube,Moderate,1
15488,North America,Road Tire Tube,Moderate,1
15507,North America,Road Tire Tube,Moderate,1
15536,North America,Road Tire Tube,Moderate,1
15564,North America,Road Tire Tube,Moderate,1
15581,Pacific,Road Tire Tube,Moderate,1
15583,Pacific,Road Tire Tube,High,1
15594,Pacific,Road Tire Tube,High,1
15598,Pacific,Road Tire Tube,Moderate,1
15599,Pacific,Road Tire Tube,Moderate,1
15606,Pacific,Road Tire Tube,Moderate,1
15607,Pacific,Road Tire Tube,High,1
15628,Europe,Road Tire Tube,Moderate,1
15644,Pacific,Road Tire Tube,Low,1
15690,Europe,Road Tire Tube,High,1
15694,Europe,Road Tire Tube,High,1
15701,Europe,Road Tire Tube,High,1
15710,Europe,Road Tire Tube,High,1
15711,Europe,Road Tire Tube,High,1
15718,Pacific,Road Tire Tube,High,1
15758,Pacific,Road Tire Tube,High,1
15761,North America,Road Tire Tube,Low,1
15783,Pacific,Road Tire Tube,High,1
15787,Pacific,Road Tire Tube,Moderate,1
15803,Pacific,Road Tire Tube,High,1
15804,Pacific,Road Tire Tube,High,1
15805,Pacific,Road Tire Tube,High,1
15807,Pacific,Road Tire Tube,High,1
15822,Pacific,Road Tire Tube,Moderate,1
15823,Pacific,Road Tire Tube,Moderate,1
15826,North America,Road Tire Tube,Low,1
15863,North America,Road Tire Tube,Moderate,1
15864,North America,Road Tire Tube,Moderate,1
15868,North America,Road Tire Tube,Moderate,1
15872,North America,Road Tire Tube,Moderate,1
16071,North America,Road Tire Tube,Moderate,1
16085,North America,Road Tire Tube,Moderate,1
16149,North America,Road Tire Tube,Moderate,1
16162,Pacific,Road Tire Tube,High,1
16165,Pacific,Road Tire Tube,High,1
16166,Pacific,Road Tire Tube,High,1
16170,Pacific,Road Tire Tube,High,1
16172,Pacific,Road Tire Tube,High,1
12690,Pacific,Road Tire Tube,High,1
12691,Pacific,Road Tire Tube,High,1
12695,Pacific,Road Tire Tube,High,1
12696,Pacific,Road Tire Tube,High,1
12697,Pacific,Road Tire Tube,High,1
12704,Pacific,Road Tire Tube,High,1
12752,Europe,Road Tire Tube,Moderate,1
12818,Europe,Road Tire Tube,Low,1
12823,Europe,Road Tire Tube,Low,1
12824,Europe,Road Tire Tube,Low,1
12851,Europe,Road Tire Tube,Low,1
13002,Pacific,Road Tire Tube,High,1
13004,Pacific,Road Tire Tube,High,1
13005,Pacific,Road Tire Tube,High,1
13116,Pacific,Road Tire Tube,High,1
13120,Pacific,Road Tire Tube,High,1
13121,Pacific,Road Tire Tube,High,1
13124,Pacific,Road Tire Tube,High,1
13125,Pacific,Road Tire Tube,High,1
13318,North America,Road Tire Tube,Moderate,1
13474,North America,Road Tire Tube,Moderate,1
13498,Europe,Road Tire Tube,Low,1
13527,Pacific,Road Tire Tube,Low,1
13529,Pacific,Road Tire Tube,Low,1
13559,Europe,Road Tire Tube,Moderate,1
13577,Europe,Road Tire Tube,High,1
13579,Europe,Road Tire Tube,High,1
13595,Europe,Road Tire Tube,High,1
13608,Europe,Road Tire Tube,High,1
13611,Europe,Road Tire Tube,High,1
13617,Pacific,Road Tire Tube,High,1
13624,Pacific,Road Tire Tube,High,1
13628,Pacific,Road Tire Tube,High,1
13634,Pacific,Road Tire Tube,High,1
13635,Pacific,Road Tire Tube,High,1
13640,Pacific,Road Tire Tube,High,1
13685,Europe,Road Tire Tube,Moderate,1
13707,North America,Road Tire Tube,Moderate,1
13708,North America,Road Tire Tube,Moderate,1
13760,North America,Road Tire Tube,Moderate,1
13788,Europe,Road Tire Tube,Low,1
13798,Europe,Road Tire Tube,Low,1
13810,Europe,Road Tire Tube,Moderate,1
13815,Europe,Road Tire Tube,Low,1
13816,Europe,Road Tire Tube,Low,1
13830,Europe,Road Tire Tube,Low,1
13838,Europe,Road Tire Tube,Low,1
13860,North America,Road Tire Tube,Moderate,1
13988,North America,Road Tire Tube,Moderate,1
13997,Pacific,Road Tire Tube,Low,1
14008,Pacific,Road Tire Tube,Low,1
14009,Pacific,Road Tire Tube,Low,1
14016,Pacific,Road Tire Tube,Low,1
14018,Pacific,Road Tire Tube,Low,1
14019,Pacific,Road Tire Tube,Low,1
14073,Pacific,Road Tire Tube,Low,1
14079,North America,Road Tire Tube,Moderate,1
14084,North America,Road Tire Tube,Low,1
11757,Pacific,Road Tire Tube,High,1
11758,Pacific,Road Tire Tube,High,1
11763,Pacific,Road Tire Tube,High,1
11769,North America,Road Tire Tube,Moderate,1
11784,North America,Road Tire Tube,Moderate,1
11823,North America,Road Tire Tube,High,1
11824,North America,Road Tire Tube,High,1
11833,North America,Road Tire Tube,High,1
11861,North America,Road Tire Tube,High,1
11868,North America,Road Tire Tube,High,1
11869,North America,Road Tire Tube,High,1
11966,Pacific,Road Tire Tube,High,1
12123,Europe,Road Tire Tube,High,1
12126,Europe,Road Tire Tube,High,1
12134,Europe,Road Tire Tube,High,1
12235,Europe,Road Tire Tube,Low,1
12288,Europe,Road Tire Tube,Low,1
12295,Europe,Road Tire Tube,Moderate,1
12302,Europe,Road Tire Tube,High,1
12304,Europe,Road Tire Tube,High,1
12345,Pacific,Road Tire Tube,High,1
12351,Pacific,Road Tire Tube,High,1
12352,Pacific,Road Tire Tube,High,1
12357,Pacific,Road Tire Tube,High,1
12359,Pacific,Road Tire Tube,High,1
12361,Pacific,Road Tire Tube,High,1
12367,Europe,Road Tire Tube,Low,1
12398,Europe,Road Tire Tube,Moderate,1
12401,Europe,Road Tire Tube,Moderate,1
12405,Europe,Road Tire Tube,Moderate,1
12491,Europe,Road Tire Tube,Moderate,1
12496,Europe,Road Tire Tube,Moderate,1
12510,Europe,Road Tire Tube,Moderate,1
12545,Europe,Road Tire Tube,Low,1
12551,Europe,Road Tire Tube,Low,1
11432,Europe,Road Bottle Cage,High,1
11480,Europe,Road Bottle Cage,Moderate,1
11493,Europe,Road Bottle Cage,Moderate,1
11495,Europe,Road Bottle Cage,Moderate,1
11498,North America,Road Bottle Cage,Moderate,1
11500,North America,Road Bottle Cage,Moderate,1
11501,North America,Road Bottle Cage,Moderate,1
11502,North America,Road Bottle Cage,Moderate,1
11510,North America,Road Bottle Cage,Low,1
11548,Europe,Road Bottle Cage,Moderate,1
11549,Europe,Road Bottle Cage,Moderate,1
11568,Europe,Road Bottle Cage,Low,1
11603,Europe,Road Bottle Cage,Low,1
11604,Europe,Road Bottle Cage,Low,1
11610,Europe,Road Bottle Cage,Low,1
11631,North America,Road Bottle Cage,Moderate,1
11632,North America,Road Bottle Cage,Moderate,1
11750,Pacific,Road Bottle Cage,Moderate,1
11766,Pacific,Road Bottle Cage,High,1
11896,Pacific,Road Bottle Cage,High,1
11909,Pacific,Road Bottle Cage,High,1
11912,Pacific,Road Bottle Cage,Moderate,1
11914,Pacific,Road Bottle Cage,High,1
11915,Pacific,Road Bottle Cage,High,1
11916,Pacific,Road Bottle Cage,High,1
11919,Pacific,Road Bottle Cage,Moderate,1
11929,Pacific,Road Bottle Cage,Low,1
11941,North America,Road Bottle Cage,Moderate,1
11943,Pacific,Road Bottle Cage,Low,1
11944,Pacific,Road Bottle Cage,Low,1
11952,Pacific,Road Bottle Cage,High,1
11962,North America,Road Bottle Cage,Moderate,1
11963,Pacific,Road Bottle Cage,High,1
11969,Pacific,Road Bottle Cage,High,1
11972,North America,Road Bottle Cage,Moderate,1
11974,North America,Road Bottle Cage,Moderate,1
11975,North America,Road Bottle Cage,Moderate,1
11977,Pacific,Road Bottle Cage,High,1
11980,North America,Road Bottle Cage,Moderate,1
11982,North America,Road Bottle Cage,Moderate,1
11986,Pacific,Road Bottle Cage,High,1
11991,Pacific,Road Bottle Cage,Moderate,1
12022,North America,Road Bottle Cage,Moderate,1
12124,Europe,Road Bottle Cage,High,1
12130,Europe,Road Bottle Cage,High,1
12132,Europe,Road Bottle Cage,High,1
12177,North America,Road Bottle Cage,High,1
12205,North America,Road Bottle Cage,High,1
12214,Europe,Road Bottle Cage,Low,1
12216,Europe,Road Bottle Cage,Low,1
12263,Europe,Road Bottle Cage,Low,1
12296,Europe,Road Bottle Cage,High,1
12297,Europe,Road Bottle Cage,High,1
12302,Europe,Road Bottle Cage,High,1
12311,Europe,Road Bottle Cage,High,1
12321,Europe,Road Bottle Cage,High,1
11222,North America,Road Tire Tube,High,1
11210,North America,Road Tire Tube,High,1
11211,North America,Road Tire Tube,Moderate,1
11201,North America,Road Tire Tube,High,1
11202,North America,Road Tire Tube,High,1
11137,North America,Road Tire Tube,Moderate,1
11138,North America,Road Tire Tube,Moderate,1
11229,North America,Road Tire Tube,High,1
11230,North America,Road Tire Tube,High,1
11235,North America,Road Tire Tube,High,1
11236,North America,Road Tire Tube,High,1
11244,Europe,Road Tire Tube,High,1
11250,Europe,Road Tire Tube,High,1
11253,North America,Road Tire Tube,Moderate,1
11254,North America,Road Tire Tube,High,1
11143,North America,Road Tire Tube,Moderate,1
11157,North America,Road Tire Tube,Moderate,1
11159,North America,Road Tire Tube,Moderate,1
11161,North America,Road Tire Tube,Moderate,1
11166,North America,Road Tire Tube,High,1
11170,North America,Road Tire Tube,High,1
11173,North America,Road Tire Tube,High,1
11174,North America,Road Tire Tube,High,1
11179,North America,Road Tire Tube,High,1
11181,North America,Road Tire Tube,High,1
11182,North America,Road Tire Tube,High,1
11184,North America,Road Tire Tube,High,1
11186,North America,Road Tire Tube,High,1
11188,North America,Road Tire Tube,Moderate,1
11190,North America,Road Tire Tube,High,1
11193,North America,Road Tire Tube,Moderate,1
11194,North America,Road Tire Tube,Moderate,1
11197,North America,Road Tire Tube,High,1
17385,North America,Mountain Bottle Cage,Moderate,1
17400,North America,Mountain Bottle Cage,High,1
17402,North America,Mountain Bottle Cage,High,1
17413,North America,Mountain Bottle Cage,High,1
17422,North America,Mountain Bottle Cage,High,1
17425,North America,Mountain Bottle Cage,High,1
17446,North America,Mountain Bottle Cage,High,1
17460,North America,Mountain Bottle Cage,High,1
17461,North America,Mountain Bottle Cage,High,1
17500,Pacific,Mountain Bottle Cage,Low,1
17504,Pacific,Mountain Bottle Cage,High,1
17509,North America,Mountain Bottle Cage,Moderate,1
17539,North America,Mountain Bottle Cage,High,1
17546,North America,Mountain Bottle Cage,High,1
17551,North America,Mountain Bottle Cage,Moderate,1
17553,North America,Mountain Bottle Cage,High,1
17563,North America,Mountain Bottle Cage,High,1
17581,North America,Mountain Bottle Cage,High,1
17582,North America,Mountain Bottle Cage,High,1
17592,North America,Mountain Bottle Cage,High,1
17623,North America,Mountain Bottle Cage,High,1
17632,Europe,Mountain Bottle Cage,Moderate,1
17648,Europe,Mountain Bottle Cage,Moderate,1
17686,North America,Mountain Bottle Cage,Moderate,1
17724,Pacific,Mountain Bottle Cage,Low,1
17767,Europe,Mountain Bottle Cage,Moderate,1
17779,Europe,Mountain Bottle Cage,Moderate,1
17792,Europe,Mountain Bottle Cage,Moderate,1
17801,Europe,Mountain Bottle Cage,Low,1
17833,Europe,Mountain Bottle Cage,Moderate,1
17834,Europe,Mountain Bottle Cage,Moderate,1
17890,Europe,Mountain Bottle Cage,Low,1
17896,Europe,Mountain Bottle Cage,Low,1
17933,Europe,Mountain Bottle Cage,Low,1
17948,Europe,Mountain Bottle Cage,Low,1
17964,Europe,Mountain Bottle Cage,Moderate,1
17972,Europe,Mountain Bottle Cage,Low,1
17974,Europe,Mountain Bottle Cage,Low,1
17977,Europe,Mountain Bottle Cage,Moderate,1
17978,Europe,Mountain Bottle Cage,Moderate,1
17979,Europe,Mountain Bottle Cage,Moderate,1
17986,Europe,Mountain Bottle Cage,Moderate,1
17990,Europe,Mountain Bottle Cage,Low,1
18000,Europe,Mountain Bottle Cage,Low,1
18005,Europe,Mountain Bottle Cage,Moderate,1
18019,Europe,Mountain Bottle Cage,Moderate,1
18066,North America,Mountain Bottle Cage,High,1
18126,Europe,Mountain Bottle Cage,High,1
18130,Europe,Mountain Bottle Cage,High,1
18132,Europe,Mountain Bottle Cage,High,1
18137,Europe,Mountain Bottle Cage,High,1
18139,Europe,Mountain Bottle Cage,High,1
18140,Europe,Mountain Bottle Cage,High,1
18143,Europe,Mountain Bottle Cage,High,1
18144,Europe,Mountain Bottle Cage,High,1
18146,Europe,Mountain Bottle Cage,High,1
18147,Europe,Mountain Bottle Cage,High,1
18160,Europe,Mountain Bottle Cage,High,1
18163,Europe,Mountain Bottle Cage,High,1
18166,Europe,Mountain Bottle Cage,High,1
18171,Europe,Mountain Bottle Cage,High,1
18173,Europe,Mountain Bottle Cage,High,1
18175,Europe,Mountain Bottle Cage,High,1
18176,Europe,Mountain Bottle Cage,High,1
18177,Europe,Mountain Bottle Cage,High,1
18183,Europe,Mountain Bottle Cage,High,1
18185,Europe,Mountain Bottle Cage,High,1
18196,Pacific,Mountain Bottle Cage,High,1
18201,Pacific,Mountain Bottle Cage,High,1
18204,Pacific,Mountain Bottle Cage,High,1
18221,Pacific,Mountain Bottle Cage,High,1
18224,North America,Mountain Bottle Cage,High,1
18225,North America,Mountain Bottle Cage,High,1
18237,North America,Mountain Bottle Cage,High,1
18292,Pacific,Mountain Bottle Cage,High,1
18357,North America,Mountain Bottle Cage,High,1
18375,North America,Mountain Bottle Cage,High,1
18381,North America,Mountain Bottle Cage,High,1
18386,North America,Mountain Bottle Cage,High,1
18399,North America,Mountain Bottle Cage,High,1
18400,North America,Mountain Bottle Cage,High,1
18403,North America,Mountain Bottle Cage,High,1
18416,North America,Mountain Bottle Cage,High,1
18427,North America,Mountain Bottle Cage,High,1
18442,North America,Mountain Bottle Cage,High,1
18481,North America,Mountain Bottle Cage,High,1
18506,North America,Mountain Bottle Cage,Moderate,1
18508,North America,Mountain Bottle Cage,High,1
18511,North America,Mountain Bottle Cage,High,1
18514,North America,Mountain Bottle Cage,High,1
18515,North America,Mountain Bottle Cage,High,1
18523,North America,Mountain Bottle Cage,High,1
18526,North America,Mountain Bottle Cage,High,1
18528,North America,Mountain Bottle Cage,High,1
18539,North America,Mountain Bottle Cage,High,1
18547,North America,Mountain Bottle Cage,High,1
18561,North America,Mountain Bottle Cage,High,1
18578,North America,Mountain Bottle Cage,High,1
18582,North America,Mountain Bottle Cage,High,1
18611,North America,Mountain Bottle Cage,High,1
18615,North America,Mountain Bottle Cage,High,1
18633,Europe,Mountain Bottle Cage,Low,1
18642,North America,Mountain Bottle Cage,Moderate,1
18730,Pacific,Mountain Bottle Cage,High,1
18782,North America,Mountain Bottle Cage,High,1
18808,North America,Mountain Bottle Cage,High,1
18819,North America,Mountain Bottle Cage,High,1
18826,North America,Mountain Bottle Cage,High,1
18839,North America,Mountain Bottle Cage,High,1
18864,North America,Mountain Bottle Cage,High,1
18876,North America,Mountain Bottle Cage,High,1
18905,North America,Mountain Bottle Cage,High,1
18922,North America,Mountain Bottle Cage,High,1
18925,North America,Mountain Bottle Cage,Moderate,1
18951,North America,Mountain Bottle Cage,High,1
18961,North America,Mountain Bottle Cage,High,1
